1.190600000000000000e+04 1.321025000000000000e+05 4.979357142857143117e+03 1.184877187500000000e+05 1.248971428571428551e+05 1.547127261384902988e+06 9.820567741935482249e+06 6.263689285714285215e+05 2.436329082969432697e+06 8.189919213973799197e+04 4.210742386831275653e+05 5.250451584726728033e+05 2.325159379407616332e+06 1.547127261384902988e+06 2.530000000000000000e+04 4.058009166666666511e+06 7.040546428571428987e+04 1.439923928571428696e+05 2.402341772151898738e+02 1.013445833333333285e+05 4.912995000000000000e+05
1.023490322580644897e+04 1.191671428571428696e+05 4.141928571428570649e+03 1.083130937500000000e+05 1.085024999999999709e+05 1.385620711166562745e+06 8.750825806451613083e+06 5.732542857142856810e+05 2.164554890829694457e+06 7.176192139737991965e+04 3.846001646090534050e+05 4.739089593211879255e+05 2.075960507757404819e+06 1.385620711166562745e+06 2.360000000000000000e+04 3.650638333333333023e+06 5.802542857142856519e+04 1.302920714285714348e+05 2.146708860759493973e+02 8.864500000000000000e+04 4.420790000000000000e+05
9.569161290322579589e+03 1.102378571428571449e+05 3.774428571428572013e+03 1.003126562500000000e+05 1.005867857142857101e+05 1.278976918278228259e+06 8.081987096774193458e+06 5.310892857142857974e+05 2.000823493449781789e+06 6.664829694323144213e+04 3.566053086419752799e+05 4.392927127526827971e+05 1.922685472496473696e+06 1.278976918278228259e+06 2.340000000000000000e+04 3.388264999999999534e+06 5.394371428571428987e+04 1.205360714285714348e+05 1.986202531645569707e+02 8.185166666666665697e+04 4.104770000000000000e+05
9.167161290322579589e+03 1.041753571428571595e+05 3.534928571428571558e+03 9.531181250000000000e+04 9.536178571428569558e+04 1.213477854023705469e+06 7.697351612903225236e+06 5.053617857142857392e+05 1.909221790393013274e+06 6.343639737991266156e+04 3.411530041152262711e+05 4.176653481407536892e+05 1.840730606488011079e+06 1.213477854023705469e+06 2.280000000000000000e+04 3.224475833333333023e+06 5.104575000000000000e+04 1.144548214285714348e+05 1.885632911392405333e+02 7.778958333333332848e+04 3.906935000000000000e+05
8.894645161290321994e+03 9.842857142857143481e+04 3.380357142857142662e+03 8.997506250000000000e+04 9.146642857142856519e+04 1.149270118527760264e+06 7.317058064516128041e+06 4.772342857142857974e+05 1.818009912663755473e+06 6.072475982532751368e+04 3.239622633744855411e+05 3.963295233341652201e+05 1.755526093088857597e+06 1.149270118527760264e+06 2.280000000000000000e+04 3.068168333333333023e+06 4.976007142857142753e+04 1.082034999999999854e+05 1.789746835443038151e+02 7.426583333333332848e+04 3.718710000000000000e+05
8.961612903225806804e+03 9.716857142857143481e+04 3.463071428571428896e+03 8.712596875000000000e+04 9.229678571428571013e+04 1.128169058016219409e+06 7.160906451612901874e+06 4.595778571428572177e+05 1.784875764192139730e+06 6.094161572052402335e+04 3.097666666666666279e+05 3.873617169952582917e+05 1.711963328631875804e+06 1.128169058016219409e+06 2.220000000000000000e+04 2.991416666666666511e+06 5.159614285714285506e+04 1.050322857142857101e+05 1.758354430379746987e+02 7.388083333333332848e+04 3.625360000000000000e+05
1.001612903225806440e+04 9.758000000000000000e+04 3.449571428571428896e+03 8.802596875000000000e+04 9.401071428571428987e+04 1.151191515907672932e+06 7.290874193548386917e+06 4.585050000000000000e+05 1.831106419213973917e+06 6.330742358078603138e+04 3.237094238683127332e+05 3.987095832293486455e+05 1.778033850493652979e+06 1.151191515907672932e+06 2.210000000000000000e+04 3.083635000000000000e+06 5.835878571428571013e+04 1.096230714285714348e+05 1.805822784810126791e+02 7.571166666666665697e+04 3.735520000000000000e+05
1.140567741935483718e+04 1.057717857142857101e+05 3.745357142857143117e+03 9.312021875000000000e+04 1.036567857142857247e+05 1.239413599500935758e+06 7.757093548387096263e+06 4.760689285714285797e+05 1.964684759825327434e+06 7.030927947598253377e+04 3.400439094650205225e+05 4.293504242575492244e+05 1.902033850493652746e+06 1.239413599500935758e+06 2.270000000000000000e+04 3.292544166666666046e+06 6.791046428571428987e+04 1.176727500000000000e+05 1.946645569620253298e+02 8.217041666666665697e+04 3.986465000000000000e+05
1.308845161290322358e+04 1.066010714285714203e+05 3.891928571428571558e+03 9.425303125000000000e+04 1.072628571428571304e+05 1.280371179039301351e+06 7.999170967741935514e+06 4.738989285714285797e+05 2.045430960698690033e+06 7.445827510917031032e+04 3.583842386831275653e+05 4.460591589717993047e+05 2.004685472496473696e+06 1.280371179039301351e+06 2.120000000000000000e+04 3.432789166666666511e+06 7.996682142857142026e+04 1.251106785714285797e+05 2.030949367088608142e+02 8.594041666666667152e+04 4.152855000000000000e+05
1.077748387096774240e+04 9.885928571428571013e+04 3.701928571428571558e+03 8.713271875000000000e+04 9.965357142857142026e+04 1.175162195882719709e+06 7.471109677419353276e+06 4.489721428571428987e+05 1.900929519650655100e+06 6.734362445414847753e+04 3.195024691358024138e+05 4.028262041427501827e+05 1.836118476727785543e+06 1.175162195882719709e+06 2.030000000000000000e+04 3.090586666666666511e+06 6.370878571428571013e+04 1.091967142857142899e+05 1.837974683544303787e+02 7.947416666666665697e+04 3.740910000000000000e+05
9.537483870967740586e+03 9.209428571428571013e+04 3.332214285714285325e+03 8.295756250000000000e+04 9.217750000000000000e+04 1.102660636306924513e+06 7.132709677419354208e+06 4.348400000000000582e+05 1.815718689956332091e+06 6.229218340611354506e+04 3.052515637860082206e+05 3.772443473920638207e+05 1.759768688293370651e+06 1.102660636306924513e+06 2.010000000000000000e+04 2.892458333333333023e+06 5.288349999999999272e+04 1.005099285714285797e+05 1.710506329113924266e+02 7.439583333333332848e+04 3.502660000000000000e+05
8.845935483870965982e+03 8.710071428571428987e+04 3.315500000000000000e+03 7.692393750000000000e+04 8.757107142857142026e+04 1.024625701809107675e+06 6.566083870967741124e+06 4.030728571428571013e+05 1.655647991266375640e+06 5.784711790393012780e+04 2.773099176954732975e+05 3.504250311954080244e+05 1.588812411847672425e+06 1.024625701809107675e+06 2.030000000000000000e+04 2.707543333333332557e+06 5.200714285714285506e+04 9.378442857142857974e+04 1.600379746835443200e+02 6.935083333333332848e+04 3.280880000000000000e+05
8.727806451612901583e+03 8.354571428571430442e+04 3.235500000000000455e+03 7.416075000000000000e+04 8.524928571428569558e+04 9.925327510917028412e+05 6.408219354838708416e+06 3.895442857142856810e+05 1.620423711790393107e+06 5.643497816593886819e+04 2.705720576131687267e+05 3.392870476665835013e+05 1.559926657263751840e+06 9.925327510917028412e+05 1.980000000000000000e+04 2.628188333333333023e+06 5.111535714285713766e+04 9.065950000000000000e+04 1.551518987341772231e+02 6.776916666666665697e+04 3.184830000000000000e+05
8.689677419354837184e+03 8.429392857142857974e+04 3.232857142857142662e+03 7.405021875000000000e+04 8.571571428571427532e+04 9.919089207735493546e+05 6.365993548387096263e+06 3.873425000000000000e+05 1.610441746724891011e+06 5.667233624454148958e+04 2.665353086419752799e+05 3.389021836785625783e+05 1.544129760225670179e+06 9.919089207735493546e+05 1.980000000000000000e+04 2.614802499999999534e+06 5.111232142857142753e+04 9.021039285714285506e+04 1.549303797468354560e+02 6.760041666666665697e+04 3.168555000000000000e+05
8.693806451612903402e+03 8.139928571428572468e+04 3.235500000000000455e+03 7.133915625000000000e+04 8.451464285714285506e+04 9.669245165315032937e+05 6.237274193548386917e+06 3.726942857142857974e+05 1.582214366812227294e+06 5.579087336244541802e+04 2.596885185185185110e+05 3.294763913151983870e+05 1.518595204513399163e+06 9.669245165315032937e+05 1.890000000000000000e+04 2.547436666666666511e+06 5.167542857142856519e+04 8.756828571428571013e+04 1.511012658227848249e+02 6.669250000000000000e+04 3.086310000000000000e+05
8.634451612903225396e+03 7.799571428571430442e+04 2.970928571428571558e+03 6.993753125000000000e+04 8.137750000000000000e+04 9.451216469120397232e+05 6.174590322580644861e+06 3.662107142857142608e+05 1.580065633187772939e+06 5.474646288209607155e+04 2.620859670781893074e+05 3.233579735462939716e+05 1.535328631875881460e+06 9.451216469120397232e+05 1.830000000000000000e+04 2.492514999999999534e+06 4.866878571428571013e+04 8.543135714285714494e+04 1.470886075949367182e+02 6.523833333333332848e+04 3.019160000000000000e+05
7.448903225806450791e+03 7.325071428571430442e+04 2.625428571428571104e+03 6.549481250000000000e+04 7.214535714285714494e+04 8.599844042420460610e+05 5.490087096774192527e+06 3.427235714285714203e+05 1.383344017467248952e+06 4.814113537117905071e+04 2.382695061728394649e+05 2.970833790865984629e+05 1.337348377997179283e+06 8.599844042420460610e+05 1.800000000000000000e+04 2.295825000000000000e+06 4.289200000000000000e+04 8.002135714285714494e+04 1.346202531645569707e+02 5.735833333333332848e+04 2.782840000000000000e+05
7.700322580645160997e+03 7.055678571428572468e+04 2.572142857142857338e+03 6.402968750000000000e+04 7.190392857142856519e+04 8.513755458515282953e+05 5.536706451612902805e+06 3.357039285714285797e+05 1.409332794759825338e+06 4.845622270742358523e+04 2.414994650205761136e+05 2.939580608934364864e+05 1.376595204513399163e+06 8.513755458515282953e+05 1.760000000000000000e+04 2.274530833333333489e+06 4.306724999999999272e+04 7.841917857142856519e+04 1.328924050632911360e+02 5.783791666666666424e+04 2.756315000000000000e+05
7.612516129032257595e+03 6.861642857142857974e+04 2.600642857142857338e+03 6.188209375000000000e+04 7.095249999999998545e+04 8.281378665003117640e+05 5.390125806451612152e+06 3.245307142857143190e+05 1.369788995633187937e+06 4.742327510917031032e+04 2.336440329218106926e+05 2.856899426004491979e+05 1.335269393511988921e+06 8.281378665003117640e+05 1.760000000000000000e+04 2.221121666666666511e+06 4.364492857142856519e+04 7.629107142857143481e+04 1.297088607594936889e+02 5.674416666666666424e+04 2.692160000000000000e+05
7.599096774193548299e+03 6.748250000000000000e+04 2.558071428571428896e+03 6.083593750000000000e+04 7.080678571428571013e+04 8.158265751715534134e+05 5.342545161290322430e+06 3.197375000000000000e+05 1.362818995633187937e+06 4.736735807860262139e+04 2.300546913580246619e+05 2.817288370351883932e+05 1.329686882933709538e+06 8.158265751715534134e+05 1.830000000000000000e+04 2.190904166666666977e+06 4.309896428571428987e+04 7.450889285714286962e+04 1.278417721518987378e+02 5.638708333333332848e+04 2.656535000000000000e+05
7.815870967741934692e+03 6.824464285714285506e+04 2.503785714285714675e+03 6.212790625000000000e+04 7.148607142857142026e+04 8.311291328758576419e+05 5.462574193548385985e+06 3.263532142857142608e+05 1.400627860262008617e+06 4.846128820960698795e+04 2.371093827160493529e+05 2.876964437234838842e+05 1.373842031029619277e+06 8.311291328758576419e+05 1.840000000000000000e+04 2.229867500000000000e+06 4.318025000000000000e+04 7.600060714285714494e+04 1.300569620253164658e+02 5.735125000000000000e+04 2.703365000000000000e+05
3.246870967741935146e+03 8.760642857142856519e+04 9.160714285714285552e+02 5.501484375000000000e+04 6.780392857142856519e+04 2.692794759825327201e+05 3.054545161290322896e+06 1.062721428571428551e+05 4.895375545851528877e+05 7.442222707423580869e+04 1.590020164609053463e+05 3.038234589468430495e+05 5.124775740479548695e+05 2.692794759825327201e+05 0.000000000000000000e+00 2.445081666666666511e+06 7.690142857142856883e+03 8.848164285714285506e+04 1.499493670886076018e+02 4.714916666666667152e+04 2.931880000000000000e+05
3.603338709677419047e+03 9.439857142857142026e+04 9.665714285714284415e+02 5.884914062500000000e+04 7.583428571428571013e+04 2.972956955708047026e+05 3.419204838709677570e+06 1.157357142857142753e+05 5.605475327510917559e+05 8.377216157205239870e+04 1.735665432098765450e+05 3.295875093586223666e+05 5.967672778561355080e+05 2.972956955708047026e+05 0.000000000000000000e+00 2.599131666666666511e+06 8.623178571428570649e+03 9.347871428571427532e+04 1.581329113924050489e+02 5.450833333333333576e+04 3.116555000000000000e+05
3.796774193548386393e+03 1.079378571428571595e+05 1.091785714285714221e+03 6.575409375000000000e+04 8.464142857142857974e+04 3.299688084840922966e+05 3.827309677419355139e+06 1.262121428571428551e+05 6.420318340611353051e+05 9.473545851528384082e+04 1.890970781893004314e+05 3.632340903419016395e+05 6.941830747531733941e+05 3.299688084840922966e+05 0.000000000000000000e+00 2.822593666666666511e+06 9.586642857142856883e+03 1.036069285714285797e+05 1.714683544303797476e+02 6.236083333333333576e+04 3.384800000000000000e+05
4.544177419354838094e+03 1.144935714285714203e+05 1.223357142857142662e+03 7.014629687500000000e+04 8.968857142857142026e+04 3.514535246412975248e+05 4.053337096774193458e+06 1.382650000000000000e+05 6.711215938864630880e+05 1.000633406113537058e+05 2.021451851851851679e+05 3.921257174943848513e+05 7.140428772919604089e+05 3.514535246412975248e+05 0.000000000000000000e+00 3.074926666666666977e+06 1.029674999999999818e+04 1.124316428571428696e+05 1.929683544303797476e+02 6.520250000000000000e+04 3.687335000000000000e+05
4.362016129032257595e+03 1.075428571428571304e+05 1.162571428571428442e+03 6.660895312500000000e+04 8.445607142857143481e+04 3.367872738615096314e+05 3.884595161290322430e+06 1.362557142857142608e+05 6.432478820960698649e+05 9.574622270742357068e+04 1.941384773662551597e+05 3.752224232592962217e+05 6.829148095909731928e+05 3.367872738615096314e+05 0.000000000000000000e+00 2.997630000000000000e+06 9.729464285714284415e+03 1.085691428571428551e+05 1.885000000000000000e+02 6.226750000000000000e+04 3.594505000000000000e+05
4.484435483870967801e+03 1.016328571428571449e+05 1.114571428571428442e+03 6.287570312500000000e+04 8.282642857142857974e+04 3.310043668122271192e+05 3.872356451612902805e+06 1.363371428571428405e+05 6.558689737991266884e+05 9.596692139737990510e+04 1.884202880658436334e+05 3.636814948839530698e+05 7.034451339915373828e+05 3.310043668122271192e+05 0.000000000000000000e+00 2.885048333333333023e+06 9.657964285714284415e+03 1.036837142857142899e+05 1.833481012658228053e+02 6.387500000000000000e+04 3.459415000000000000e+05
4.003870967741935601e+03 9.584285714285713038e+04 1.064142857142857110e+03 6.028865625000000000e+04 7.284678571428571013e+04 2.902744853399874992e+05 3.251745161290322430e+06 1.175314285714285506e+05 5.075037991266375175e+05 7.890471615720524278e+04 1.719567901234567689e+05 3.333939356126778293e+05 5.176837799717912567e+05 2.902744853399874992e+05 0.000000000000000000e+00 2.716993333333333489e+06 8.356071428571427532e+03 9.733242857142856519e+04 1.724936708860759609e+02 4.880666666666666424e+04 3.257890000000000000e+05
4.086483870967741495e+03 9.354500000000001455e+04 1.046214285714285779e+03 5.854984375000000000e+04 7.266107142857142026e+04 2.869276356830942095e+05 3.241100000000000000e+06 1.157407142857142753e+05 5.130424017467249068e+05 7.895349344978167210e+04 1.688491358024691581e+05 3.280921387571748928e+05 5.268930888575457502e+05 2.869276356830942095e+05 0.000000000000000000e+00 2.632711666666666046e+06 8.396785714285713766e+03 9.471914285714286962e+04 1.685443037974683591e+02 4.966000000000000000e+04 3.156860000000000000e+05
4.230209677419354193e+03 8.829142857142859430e+04 9.934285714285714448e+02 5.485304687500000000e+04 7.328571428571428987e+04 2.887461010605114861e+05 3.362430645161290187e+06 1.182285714285714203e+05 5.614509388646289008e+05 8.297002183406113181e+04 1.658710699588477437e+05 3.209386199151484761e+05 5.944758815232722554e+05 2.887461010605114861e+05 0.000000000000000000e+00 2.514778333333333023e+06 8.614607142857141298e+03 9.058642857142857974e+04 1.624493670886076302e+02 5.500833333333333576e+04 3.015405000000000000e+05
4.292629032258064399e+03 8.726642857142857974e+04 9.767142857142857792e+02 5.393889062500000000e+04 7.479714285714285506e+04 2.950218340611353633e+05 3.491730645161290187e+06 1.216057142857142608e+05 5.996909388646286679e+05 8.676984716157204821e+04 1.670907407407407300e+05 3.222500998253056314e+05 6.454874471086036647e+05 2.950218340611353633e+05 0.000000000000000000e+00 2.496275000000000000e+06 8.847821428571427532e+03 8.998921428571427532e+04 1.612341772151898738e+02 5.899833333333332848e+04 2.993205000000000000e+05
4.222758064516128798e+03 8.535928571428571013e+04 9.593571428571428896e+02 5.295107812500000000e+04 7.294892857142856519e+04 2.875202744853399927e+05 3.388653225806451868e+06 1.184578571428571595e+05 5.774512445414846297e+05 8.400508733624454180e+04 1.635903292181069846e+05 3.157863863239331404e+05 6.180685472496473230e+05 2.875202744853399927e+05 0.000000000000000000e+00 2.450016666666666511e+06 8.630250000000000000e+03 8.812185714285714494e+04 1.585632911392405049e+02 5.676166666666666424e+04 2.937725000000000000e+05
4.041935483870966891e+03 8.189642857142857974e+04 9.364285714285714448e+02 5.126500000000000000e+04 6.762500000000000000e+04 2.658889582033686456e+05 3.065483870967741590e+06 1.090485714285714348e+05 5.014176855895196786e+05 7.519890829694323475e+04 1.543719341563786147e+05 2.993045170950836036e+05 5.227260930888575385e+05 2.658889582033686456e+05 0.000000000000000000e+00 2.355910000000000000e+06 7.962285714285713766e+03 8.446278571428571013e+04 1.533544303797468444e+02 4.909000000000000000e+04 2.824870000000000000e+05
4.185193548387096598e+03 8.130357142857143481e+04 9.320714285714284415e+02 5.098868750000000000e+04 6.942214285714285506e+04 2.732376793512164149e+05 3.187512903225806076e+06 1.130207142857142608e+05 5.314449344978167210e+05 7.847528384279477177e+04 1.576293415637859725e+05 3.041786872972298297e+05 5.598741889985896414e+05 2.732376793512164149e+05 0.000000000000000000e+00 2.375643333333333489e+06 8.232642857142856883e+03 8.514078571428571013e+04 1.549367088607594951e+02 5.225833333333334303e+04 2.848480000000000000e+05
2.822193548387096598e+03 7.558357142857143481e+04 7.461428571428572241e+02 4.699300000000000000e+04 6.429857142857142026e+04 2.576512788521522016e+05 3.073067741935484111e+06 1.035114285714285652e+05 5.381441921397380065e+05 7.644445414847163192e+04 1.463158436213991663e+05 2.734534314948839601e+05 5.955500705218616640e+05 2.576512788521522016e+05 0.000000000000000000e+00 2.148788333333333023e+06 7.371214285714285325e+03 7.765371428571428987e+04 1.281392405063291164e+02 5.254166666666667152e+04 2.576500000000000000e+05
2.827725806451612698e+03 7.637428571428572468e+04 7.493571428571427759e+02 4.732304687500000000e+04 6.494785714285714494e+04 2.579444791016843519e+05 3.072430645161290187e+06 1.021735714285714203e+05 5.361094104803493246e+05 7.637434497816594376e+04 1.469115226337448403e+05 2.741659221362615353e+05 5.932919605077573797e+05 2.579444791016843519e+05 0.000000000000000000e+00 2.139288333333333023e+06 7.425464285714284415e+03 7.781257142857143481e+04 1.270696202531645582e+02 5.248500000000000000e+04 2.565135000000000000e+05
3.117145161290321994e+03 7.743285714285714494e+04 7.891428571428571104e+02 4.785398437500000000e+04 6.602964285714285506e+04 2.614316905801621906e+05 3.113014516129032709e+06 1.045328571428571304e+05 5.424079257641921286e+05 7.745334061135372031e+04 1.484213991769547283e+05 2.799028075867232401e+05 5.964798307475316105e+05 2.614316905801621906e+05 0.000000000000000000e+00 2.171903333333333023e+06 7.627535714285712857e+03 7.907850000000000000e+04 1.322974683544304071e+02 5.317999999999999272e+04 2.604275000000000000e+05
3.238419354838709296e+03 7.770928571428572468e+04 7.886428571428571104e+02 4.775843750000000000e+04 6.841571428571427532e+04 2.708109794135995326e+05 3.272796774193548597e+06 1.089750000000000000e+05 5.841398689956333255e+05 8.195170305676857242e+04 1.516201234567901120e+05 2.855443973047167528e+05 6.497686882933708839e+05 2.708109794135995326e+05 0.000000000000000000e+00 2.184916666666666511e+06 7.964214285714285325e+03 7.966650000000000000e+04 1.333670886075949511e+02 5.748166666666666424e+04 2.619880000000000000e+05
3.291354838709677097e+03 7.676071428571428987e+04 7.996428571428572241e+02 4.755687500000000000e+04 6.636892857142857974e+04 2.622520274485339760e+05 3.126770967741935514e+06 1.056335714285714057e+05 5.448495633187772473e+05 7.777729257641921868e+04 1.489152263374485483e+05 2.817658847017718945e+05 5.968121297602256527e+05 2.622520274485339760e+05 0.000000000000000000e+00 2.175211666666666511e+06 7.729357142857143117e+03 7.922385714285714494e+04 1.344050632911392427e+02 5.352833333333332848e+04 2.608230000000000000e+05
3.292516129032257595e+03 7.772285714285714494e+04 8.090714285714286689e+02 4.800671875000000000e+04 6.668142857142856519e+04 2.631316281971303397e+05 3.133864516129032243e+06 1.056250000000000000e+05 5.456755895196505589e+05 7.799165938864627969e+04 1.492171193415637536e+05 2.830768155727476696e+05 5.975757404795486946e+05 2.631316281971303397e+05 0.000000000000000000e+00 2.182975000000000000e+06 7.756142857142856883e+03 7.957878571428572468e+04 1.349620253164557084e+02 5.356833333333332848e+04 2.617570000000000000e+05
3.144903225806451701e+03 7.633428571428572468e+04 7.875714285714285552e+02 4.741081250000000000e+04 6.472428571428570285e+04 2.559482220835932822e+05 3.026132258064516354e+06 1.024471428571428405e+05 5.206101310043668491e+05 7.502026200873362541e+04 1.461532921810699627e+05 2.766503119540803600e+05 5.672265162200283958e+05 2.559482220835932822e+05 0.000000000000000000e+00 2.152143333333333023e+06 7.486571428571427532e+03 7.780535714285714494e+04 1.320886075949367182e+02 5.095750000000000728e+04 2.580560000000000000e+05
3.075580645161290249e+03 7.713428571428572468e+04 8.092142857142857792e+02 4.853162500000000000e+04 6.306285714285713766e+04 2.463381160324391676e+05 2.834725806451613083e+06 9.605499999999998545e+04 4.625814410480349325e+05 6.919960698689956916e+04 1.460151440329217876e+05 2.761867232343399082e+05 4.888961918194639729e+05 2.463381160324391676e+05 0.000000000000000000e+00 2.163353333333333489e+06 7.232000000000000000e+03 8.037835714285715949e+04 1.329367088607594951e+02 4.521750000000000000e+04 2.594070000000000000e+05
2.517193548387096598e+03 7.063857142857143481e+04 7.260000000000000000e+02 4.470746875000000000e+04 5.453357142857142753e+04 2.151902682470367872e+05 2.417525806451613549e+06 8.337714285714285506e+04 3.792418340611353633e+05 5.846061135371179262e+04 1.290309465020576172e+05 2.447776890441727010e+05 3.930727785613539745e+05 2.151902682470367872e+05 0.000000000000000000e+00 1.970528333333333256e+06 6.136571428571428442e+03 7.144328571428571013e+04 1.192658227848101404e+02 3.649583333333333576e+04 2.362820000000000000e+05
2.412032258064516100e+03 7.114142857142857974e+04 7.279285714285714448e+02 4.536481250000000000e+04 5.346642857142857247e+04 2.109981285090455785e+05 2.328525806451613083e+06 8.088214285714286962e+04 3.523462445414846879e+05 5.575768558951964951e+04 1.286950617283950560e+05 2.438374844022959878e+05 3.575698166431593709e+05 2.109981285090455785e+05 0.000000000000000000e+00 1.985806666666666511e+06 5.956714285714285325e+03 7.191764285714286962e+04 1.193924050632911644e+02 3.366750000000000000e+04 2.381130000000000000e+05
2.477129032258064399e+03 7.265142857142857974e+04 7.455000000000000000e+02 4.636762500000000000e+04 5.443928571428571013e+04 2.150280723643169040e+05 2.367764516129032243e+06 8.257642857142856519e+04 3.561162445414847462e+05 5.661393013100436656e+04 1.315481069958847656e+05 2.486390816071873996e+05 3.605918194640338188e+05 2.150280723643169040e+05 0.000000000000000000e+00 2.035430000000000000e+06 6.055071428571427532e+03 7.374314285714284051e+04 1.222658227848101262e+02 3.406500000000000000e+04 2.440610000000000000e+05
